time,position,angle,control_input
4.366499185562134,-14.555555555555555,6.277949319423604,-139
4.376949787139893,-10.25925925925926,6.277949319423604,-139
4.387153148651123,-6.185185185185185,6.277949319423604,-139
4.397953033447266,-1.7777777777777777,6.277949319423604,-139
4.408648252487183,2.5185185185185186,6.277949319423604,-139
4.418995141983032,6.592592592592593,6.277949319423604,-139
4.429776668548584,10.74074074074074,6.277949319423604,-139
4.440555095672607,15.148148148148149,6.277949319423604,-139
4.451152324676514,19.444444444444443,6.277949319423604,-138
4.461596965789795,23.59259259259259,6.277949319423604,-138
4.472370624542236,28.074074074074073,6.277949319423604,-137
4.4835827350616455,32.407407407407405,6.277949319423604,-136
4.493928909301758,36.44444444444444,6.277949319423604,-135
4.504368782043457,40.44444444444444,6.277949319423604,-134
4.515278577804565,44.74074074074074,6.277949319423604,-133
4.525742292404175,48.7037037037037,6.277949319423604,-132
4.536473035812378,52.7037037037037,6.277949319423604,-131
4.546967267990112,56.55555555555556,6.277949319423604,-130
4.55753755569458,60.55555555555556,6.277949319423604,-128
4.568414688110352,64.62962962962963,6.277949319423604,-127
4.578948259353638,68.4074074074074,6.277949319423604,-125
4.589385986328125,72.07407407407408,6.277949319423604,-123
4.600348234176636,76.03703703703704,6.277949319423604,-121
4.611177444458008,79.81481481481481,0.0,-119
4.621680498123169,83.33333333333333,0.0,-117
4.632452964782715,86.96296296296296,0.0,-115
4.643076658248901,90.4074074074074,0.005235987755982988,-113
4.6535484790802,93.70370370370371,0.005235987755982988,-111
4.66409969329834,96.88888888888889,0.010471975511965976,-108
4.674635171890259,100.0,0.010471975511965976,-106
4.685502052307129,103.22222222222223,0.015707963267948967,-103
4.69614577293396,106.29629629629629,0.015707963267948967,-101
4.706620454788208,109.25925925925925,0.020943951023931952,-98
4.717078924179077,112.07407407407408,0.02617993877991494,-95
4.727407455444336,114.66666666666667,0.02617993877991494,-92
4.737804651260376,117.29629629629629,0.031415926535897934,-90
4.748257875442505,119.88888888888889,0.03665191429188092,-87
4.759195566177368,122.48148148148148,0.041887902047863905,-83
4.769538879394531,124.74074074074075,0.041887902047863905,-80
4.7801713943481445,126.85185185185185,0.047123889803846894,-77
4.790455341339111,128.77777777777777,0.05235987755982988,-74
4.8009302616119385,130.77777777777777,0.057595865315812865,-71
4.811767816543579,132.7037037037037,0.06283185307179587,-67
4.822189569473267,134.40740740740742,0.06806784082777885,-64
4.832967519760132,136.03703703703704,0.07330382858376185,-60
4.8435962200164795,137.44444444444446,0.07853981633974483,-57
4.854036092758179,138.74074074074073,0.08377580409572781,-53
4.864886283874512,139.8148148148148,0.0890117918517108,-49
4.875360488891602,140.74074074074073,0.09424777960769379,-46
4.886044025421143,141.40740740740742,0.09948376736367677,-42
4.8969104290008545,142.03703703703704,0.10995574287564276,-38
4.907644033432007,142.77777777777777,0.11519173063162573,-34
4.91869044303894,143.4814814814815,0.12042771838760873,-30
4.9297497272491455,143.92592592592592,0.12566370614359174,-26
4.940404653549194,144.11111111111111,0.13089969389957473,-22
4.950807809829712,144.2962962962963,0.1361356816555577,-18
4.961599826812744,144.55555555555554,0.1413716694115407,-14
4.972234725952148,144.62962962962962,0.1466076571675237,-10
4.993159294128418,144.62962962962962,0.15184364492350666,-2
5.0041210651397705,144.66666666666666,0.15707963267948966,1
5.0251686573028564,144.66666666666666,0.16231562043547265,9
5.0984437465667725,144.62962962962962,0.16231562043547265,37
5.10896897315979,144.59259259259258,0.16231562043547265,41
5.119272232055664,144.5185185185185,0.15707963267948966,45
5.129738807678223,144.33333333333334,0.15707963267948966,49
5.140085458755493,143.8148148148148,0.15707963267948966,53
5.150547504425049,143.11111111111111,0.15184364492350666,57
5.160943984985352,142.22222222222223,0.15184364492350666,61
5.171738862991333,141.25925925925927,0.1466076571675237,65
5.182255268096924,140.1851851851852,0.1466076571675237,69
5.193053245544434,138.88888888888889,0.1413716694115407,72
5.203392028808594,137.5185185185185,0.1413716694115407,76
5.214064121246338,136.0,0.1361356816555577,80
5.224362373352051,134.37037037037038,0.1361356816555577,83
5.235086679458618,132.59259259259258,0.13089969389957473,87
5.245582103729248,130.66666666666666,0.12566370614359174,91
5.256015062332153,128.66666666666666,0.12566370614359174,94
5.266457557678223,126.55555555555556,0.12042771838760873,98
5.277184009552002,124.22222222222223,0.12042771838760873,101
5.287631034851074,121.74074074074075,0.11519173063162573,104
5.298142433166504,119.22222222222223,0.10995574287564276,108
5.308857202529907,116.37037037037037,0.10995574287564276,111
5.319319725036621,113.44444444444444,0.10471975511965977,114
5.329851150512695,110.4074074074074,0.10471975511965977,117
5.340596437454224,107.18518518518519,0.09948376736367677,120
5.351005792617798,103.92592592592592,0.09424777960769379,123
5.361483097076416,100.51851851851852,0.09424777960769379,126
5.3722381591796875,97.07407407407408,0.0890117918517108,128
5.382947683334351,93.51851851851852,0.08377580409572781,131
5.39330792427063,89.96296296296296,0.08377580409572781,134
5.403722286224365,86.29629629629629,0.07853981633974483,136
5.414568901062012,82.37037037037037,0.07853981633974483,139
5.424997329711914,78.44444444444444,0.07330382858376185,141
5.435467720031738,74.37037037037037,0.06806784082777885,143
5.446493864059448,69.96296296296296,0.06806784082777885,145
5.457310438156128,65.55555555555556,0.06283185307179587,147
5.467775821685791,61.18518518518518,0.06283185307179587,149
5.478313446044922,56.7037037037037,0.057595865315812865,151
5.488602876663208,52.22222222222222,0.057595865315812865,153
5.499078750610352,47.74074074074074,0.05235987755982988,154
